datetime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
2017-01-11,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.2916666666666667,0.9166666666666666,0.041666666666666664,0.0,0.0,0.0,0.20833333333333334,0.4583333333333333,0.0,0.041666666666666664,0.4583333333333333,0.16666666666666666,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.25,0.041666666666666664,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.4166666666666667,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.875,0.08333333333333333,0.16666666666666666,0.0,0.20833333333333334,0.0,0.08333333333333333,0.0,0.0,1.625,0.0,0.0,0.75,0.0,0.5416666666666666,0.0,0.20833333333333334,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.0,0.125,0.2916666666666667
2017-01-12,0.0,0.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.1666666666666667,0.0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.0,0.041666666666666664,0.20833333333333334,0.2916666666666667,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.3333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.2916666666666667,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.375,0.0,0.041666666666666664,1.0416666666666667,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.2083333333333335,0.0,0.0,0.4583333333333333,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.25
2017-01-13,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.125,0.75,0.125,0.0,0.0,0.0,0.041666666666666664,0.125,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.625,0.2916666666666667,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.25,0.0,0.125,0.5,0.041666666666666664,0.08333333333333333,0.0,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,1.625,0.0,0.041666666666666664,0.5,0.0,0.4583333333333333,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.5833333333333334,0.4583333333333333,0.0,0.0,0.0,0.3333333333333333,0.375
2017-01-14,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.125,0.75,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,0.041666666666666664,1.0,0.0,0.0,0.375,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.125,0.3333333333333333
2017-01-15,0.041666666666666664,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.16666666666666666,0.20833333333333334,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.2916666666666667,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.3333333333333333,0.0,0.041666666666666664,0.5833333333333334,0.0,0.20833333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.625,0.0,0.041666666666666664,0.625,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.5416666666666666,0.20833333333333334,0.0,0.08333333333333333,0.0,0.16666666666666666,0.20833333333333334
2017-01-16,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.08333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.16666666666666666,0.4583333333333333,0.375,0.0,0.125,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.125,0.5416666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.20833333333333334,0.0,0.041666666666666664,0.625,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,1.7916666666666667,0.0,0.0,0.9166666666666666,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.4166666666666667,0.0,0.041666666666666664,0.0,0.5,0.20833333333333334
2017-01-17,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.4583333333333333,0.0,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.25,0.4583333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.125,0.0,0.0,0.875,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.25,0.041666666666666664,0.0,0.0,0.0,1.625,0.0,0.0,0.625,0.0,0.4583333333333333,0.0,0.4166666666666667,0.0,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.9583333333333334,0.5,0.041666666666666664,0.0,0.0,0.16666666666666666,0.7083333333333334
2017-01-18,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5416666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.3333333333333333,0.0,0.041666666666666664,0.25,0.25,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.3333333333333333,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.875,0.0,0.041666666666666664,0.5,0.0,0.4166666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.16666666666666666,0.125
2017-01-19,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.4166666666666667,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.4166666666666667,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.375,0.25,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.375,0.0,0.16666666666666666,0.9583333333333334,0.125,0.25,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.9583333333333333,0.08333333333333333,0.041666666666666664,0.875,0.0,0.20833333333333334,0.0,0.2916666666666667,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.7083333333333334,0.4166666666666667,0.0,0.0,0.0,0.4583333333333333,0.08333333333333333
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.125,0.041666666666666664,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.25,1.0833333333333333,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.375,0.0,0.041666666666666664,0.2916666666666667,0.20833333333333334,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.2916666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.041666666666666664,1.125,0.08333333333333333,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.75,0.0,0.0,1.0,0.0,0.4583333333333333,0.0,0.4166666666666667,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.6666666666666666,0.5833333333333334,0.041666666666666664,0.08333333333333333,0.0,0.3333333333333333,0.4166666666666667
2017-01-21,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.20833333333333334,0.041666666666666664,0.25,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.20833333333333334,0.125,0.0,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.25,0.0,0.16666666666666666,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.75,0.08333333333333333,0.25,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,1.5,0.041666666666666664,0.0,0.625,0.0,0.3333333333333333,0.0,0.2916666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.625,0.2916666666666667,0.0,0.041666666666666664,0.0,0.16666666666666666,0.375
2017-01-22,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.4166666666666667,1.0833333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.041666666666666664,0.125,0.3333333333333333,0.0,0.0,0.08333333333333333,0.125,0.125,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.125,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.2916666666666667,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.2916666666666667,0.0,0.2916666666666667,0.0,0.2916666666666667,0.0,0.20833333333333334,2.0,0.0,0.7916666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,2.9166666666666665,0.0,0.0,0.7083333333333334,0.0,0.16666666666666666,0.0,0.375,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.75,0.2916666666666667,0.041666666666666664,0.08333333333333333,0.0,0.4583333333333333,0.375
2017-01-23,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.6666666666666666,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.041666666666666664,0.25,0.20833333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.0,0.125,0.0,0.20833333333333334,0.0,0.08333333333333333,0.5833333333333334,0.041666666666666664,0.2916666666666667,0.0,0.3333333333333333,0.0,0.125,0.041666666666666664,0.0,1.2083333333333333,0.041666666666666664,0.041666666666666664,0.4166666666666667,0.0,0.4583333333333333,0.0,0.2916666666666667,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.625,0.25,0.041666666666666664,0.125,0.0,0.08333333333333333,0.4583333333333333
2017-01-24,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.0,0.041666666666666664,0.20833333333333334,0.3333333333333333,0.0,0.041666666666666664,0.2916666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.625,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,1.2083333333333333,0.041666666666666664,0.6666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,2.0416666666666665,0.041666666666666664,0.0,1.0,0.0,0.5833333333333334,0.0,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.2083333333333333,0.5,0.0,0.0,0.0,0.3333333333333333,0.5416666666666666
