0,2022-07-08 16:49:24.580812,LogisticRegression,twitter,BTC-USD,0,0,0.66,0.6615384615384615,0.6583333333333333
1,2022-07-08 16:49:24.624943,SVC Model,twitter,BTC-USD,0,0,0.636,0.6,0.675
2,2022-07-08 16:49:24.934257,AdaBoost Model,twitter,BTC-USD,0,0,0.636,0.6692307692307692,0.6
3,2022-07-08 16:49:25.156046,RandomForest Model,twitter,BTC-USD,0,0,0.56,0.46153846153846156,0.6666666666666666
